group,identifier,image_path,border_centre_ratio
ava_test,458455,/home/tempuser1/aesthetics/data/images/458455.jpg,0.09169939905405045
ava_test,247588,/home/tempuser1/aesthetics/data/images/247588.jpg,3.1229941844940186
ava_test,85762,/home/tempuser1/aesthetics/data/images/85762.jpg,1.4723494052886963
ava_test,772265,/home/tempuser1/aesthetics/data/images/772265.jpg,0.11899591237306595
ava_test,19621,/home/tempuser1/aesthetics/data/images/19621.jpg,1.0641148090362549
ava_test,624977,/home/tempuser1/aesthetics/data/images/624977.jpg,0.6610426306724548
ava_test,785469,/home/tempuser1/aesthetics/data/images/785469.jpg,0.47297748923301697
ava_test,861523,/home/tempuser1/aesthetics/data/images/861523.jpg,0.20966778695583344
ava_test,556922,/home/tempuser1/aesthetics/data/images/556922.jpg,0.32475513219833374
ava_test,882936,/home/tempuser1/aesthetics/data/images/882936.jpg,0.04202195629477501
ava_test,60876,/home/tempuser1/aesthetics/data/images/60876.jpg,0.10269415378570557
ava_test,493643,/home/tempuser1/aesthetics/data/images/493643.jpg,0.7193841934204102
ava_test,765977,/home/tempuser1/aesthetics/data/images/765977.jpg,1.195649266242981
ava_test,710114,/home/tempuser1/aesthetics/data/images/710114.jpg,0.0501822829246521
ava_test,466480,/home/tempuser1/aesthetics/data/images/466480.jpg,0.6900823712348938
ava_test,373715,/home/tempuser1/aesthetics/data/images/373715.jpg,0.6350237727165222
ava_test,83866,/home/tempuser1/aesthetics/data/images/83866.jpg,0.3353745937347412
ava_test,271287,/home/tempuser1/aesthetics/data/images/271287.jpg,0.9383008480072021
ava_test,27707,/home/tempuser1/aesthetics/data/images/27707.jpg,0.021135617047548294
ava_test,850733,/home/tempuser1/aesthetics/data/images/850733.jpg,0.2924686372280121
ava_test,259530,/home/tempuser1/aesthetics/data/images/259530.jpg,0.1705676168203354
ava_test,448604,/home/tempuser1/aesthetics/data/images/448604.jpg,0.2944236993789673
ava_test,832615,/home/tempuser1/aesthetics/data/images/832615.jpg,1.3633575439453125
ava_test,93986,/home/tempuser1/aesthetics/data/images/93986.jpg,0.9456346035003662
ava_test,124663,/home/tempuser1/aesthetics/data/images/124663.jpg,0.2100101113319397
ava_test,112323,/home/tempuser1/aesthetics/data/images/112323.jpg,0.30399593710899353
ava_test,541827,/home/tempuser1/aesthetics/data/images/541827.jpg,0.6108036041259766
ava_test,287280,/home/tempuser1/aesthetics/data/images/287280.jpg,0.41973376274108887
ava_test,430354,/home/tempuser1/aesthetics/data/images/430354.jpg,2.1215837001800537
ava_test,197253,/home/tempuser1/aesthetics/data/images/197253.jpg,0.5395874381065369
ava_test,835829,/home/tempuser1/aesthetics/data/images/835829.jpg,0.10240286588668823
ava_test,337392,/home/tempuser1/aesthetics/data/images/337392.jpg,0.9007608890533447
ava_test,1037,/home/tempuser1/aesthetics/data/images/1037.jpg,0.11357097327709198
ava_test,786589,/home/tempuser1/aesthetics/data/images/786589.jpg,0.6298587322235107
ava_test,97408,/home/tempuser1/aesthetics/data/images/97408.jpg,0.10262055695056915
ava_test,387867,/home/tempuser1/aesthetics/data/images/387867.jpg,0.643778383731842
ava_test,225,/home/tempuser1/aesthetics/data/images/225.jpg,0.44905179738998413
ava_test,480203,/home/tempuser1/aesthetics/data/images/480203.jpg,0.36058491468429565
ava_test,562909,/home/tempuser1/aesthetics/data/images/562909.jpg,0.1580854207277298
ava_test,354294,/home/tempuser1/aesthetics/data/images/354294.jpg,0.6587076783180237
